year,team,opponent,w,d,l,n
2013,Spanish Primera División,Major League Soccer,1,0,0,1
2013,Spanish Primera División,Portuguese Liga,6,2,1,9
2013,Spanish Primera División,Russian Premier League,3,3,0,6
2013,Spanish Primera División,Scottish Premiership,2,0,0,2
2013,Spanish Primera División,Spanish Primera División,323,194,323,844
2013,Spanish Primera División,Spanish Segunda Division,7,3,3,13
2013,Spanish Primera División,Swiss Super League,3,0,1,4
2013,Spanish Primera División,Turkish Super Lig,2,0,0,2
2013,Spanish Segunda Division,Spanish Primera División,3,3,7,13
2013,Spanish Segunda Division,Spanish Segunda Division,324,278,324,938
2013,Swedish Allsvenskanliga,Austrian Bundesliga,0,0,2,2
2013,Swedish Allsvenskanliga,Belgian Jupiler League,1,1,0,2
2013,Swedish Allsvenskanliga,Danish SAS-Ligaen,1,1,2,4
2013,Swedish Allsvenskanliga,English Premier League,0,1,1,2
2013,Swedish Allsvenskanliga,League of Ireland Premier Division,0,1,0,1
2013,Swedish Allsvenskanliga,Scottish Premiership,2,1,1,4
2013,Swedish Allsvenskanliga,Swedish Allsvenskanliga,148,110,148,408
2013,Swedish Allsvenskanliga,Swiss Super League,0,0,2,2
2013,Swiss Super League,Austrian Bundesliga,2,1,1,4
2013,Swiss Super League,Belgian Jupiler League,0,0,2,2
2013,Swiss Super League,English Premier League,3,0,1,4
2013,Swiss Super League,French Ligue 1,0,0,2,2
2013,Swiss Super League,German Bundesliga,0,0,2,2
2013,Swiss Super League,Italian Serie A,1,0,1,2
2013,Swiss Super League,Russian Premier League,2,1,1,4
2013,Swiss Super League,Spanish Primera División,1,0,3,4
2013,Swiss Super League,Swedish Allsvenskanliga,2,0,0,2
2013,Swiss Super League,Swiss Super League,121,68,121,366
2013,Turkish Super Lig,Austrian Bundesliga,1,1,0,2
2013,Turkish Super Lig,Danish SAS-Ligaen,1,0,1,2
2013,Turkish Super Lig,English Premier League,0,1,3,4
2013,Turkish Super Lig,Italian Serie A,1,3,2,6
2013,Turkish Super Lig,League of Ireland Premier Division,2,0,0,2
2013,Turkish Super Lig,Norwegian Tippeligaen,1,0,1,2
2013,Turkish Super Lig,Spanish Primera División,0,0,2,2
2013,Turkish Super Lig,Turkish Super Lig,137,90,137,382
2013,Welsh Premier League,Welsh Premier League,127,72,127,362
2014,Ascenso MX,Ascenso MX,34,22,34,90
2014,Ascenso MX,Mexican Liga MX,16,21,27,64
2014,Australian A-League,Australian A-League,107,66,107,280
2014,Australian A-League,English Premier League,1,0,1,2
2014,Australian A-League,Japanese J League,0,0,1,1
2014,Australian A-League,Mexican Liga MX,0,0,1,1
2014,Austrian Bundesliga,Austrian Bundesliga,63,42,63,176
2014,Austrian Bundesliga,Scottish Premiership,1,1,0,2
2014,Austrian Bundesliga,Spanish Primera División,0,0,2,2
2014,Austrian Bundesliga,Swedish Allsvenskanliga,1,0,1,2
2014,Belgian Jupiler League,Belgian Jupiler League,48,24,48,120
2014,Belgian Jupiler League,Danish SAS-Ligaen,5,1,0,6
2014,Belgian Jupiler League,Dutch Eredivisie,0,0,2,2
2014,Belgian Jupiler League,English Premier League,0,1,1,2
2014,Belgian Jupiler League,German Bundesliga,0,1,1,2
2014,Belgian Jupiler League,Greek Super League,1,1,0,2
2014,Belgian Jupiler League,Italian Serie A,0,2,0,2
2014,Belgian Jupiler League,Russian Premier League,0,1,3,4
2014,Belgian Jupiler League,Spanish Primera División,0,1,1,2
2014,Belgian Jupiler League,Swiss Super League,1,0,0,1
2014,Belgian Jupiler League,Turkish Super Lig,3,1,0,4
2014,Brasileirao B,Brasileirao B,299,190,299,788
2014,Brasileirao B,Futebol Brasileiro,17,8,24,49
2014,Brasileirao B,Portuguese Liga,1,1,0,2
2014,Danish SAS-Ligaen,Belgian Jupiler League,0,1,5,6
2014,Danish SAS-Ligaen,Danish SAS-Ligaen,95,70,95,260
2014,Danish SAS-Ligaen,German Bundesliga,0,0,2,2
2014,Danish SAS-Ligaen,Greek Super League,0,0,2,2
2014,Danish SAS-Ligaen,Italian Serie A,0,0,2,2
2014,Danish SAS-Ligaen,Portuguese Liga,1,0,1,2
2014,Dutch Eeerste Divisie,Dutch Eeerste Divisie,254,132,254,640
2014,Dutch Eeerste Divisie,Dutch Eredivisie,5,1,13,20
2014,Dutch Eredivisie,Belgian Jupiler League,2,0,0,2
2014,Dutch Eredivisie,Dutch Eeerste Divisie,13,1,5,20
2014,Dutch Eredivisie,Dutch Eredivisie,247,156,247,656
2014,Dutch Eredivisie,English Premier League,0,0,1,1
2014,Dutch Eredivisie,French Ligue 1,0,1,1,2
2014,Dutch Eredivisie,Greek Super League,1,1,0,2
2014,Dutch Eredivisie,Italian Serie A,0,1,1,2
2014,Dutch Eredivisie,Portuguese Liga,1,1,0,2
2014,Dutch Eredivisie,Russian Premier League,0,0,4,4
2014,Dutch Eredivisie,Scottish Premiership,0,1,1,2
2014,Dutch Eredivisie,Spanish Primera División,1,0,3,4
2014,Dutch Eredivisie,Turkish Super Lig,0,0,2,2
2014,English League Championship,English League Championship,411,322,411,1146
2014,English League Championship,English League One,24,6,10,40
2014,English League Championship,English League Two,19,4,4,27
2014,English League Championship,English National League,3,0,0,3
2014,English League Championship,English Premier League,5,5,24,34
2014,English League Championship,French Ligue 1,2,0,0,2
2014,English League Championship,Spanish Primera División,0,0,0,1
2014,English League One,English League Championship,10,6,24,40
2014,English League One,English League One,443,314,443,1218
2014,English League One,English League Two,34,7,12,53
2014,English League One,English National League,7,2,0,9
2014,English League One,English Premier League,8,4,8,20
2014,English League Two,English League Championship,4,4,19,27
2014,English League Two,English League One,12,7,34,53
2014,English League Two,English League Two,428,296,428,1156
2014,English League Two,English National League,7,5,5,17
2014,English League Two,English Premier League,2,3,8,13
2014,English League Two,Scottish Championship,1,0,0,1
2014,English National League,English League Championship,0,0,3,3
2014,English National League,English League One,0,2,7,9
2014,English National League,English League Two,5,5,7,17
2014,English National League,English National League,382,256,382,1052
2014,English National League,English Premier League,0,0,3,3
2014,English Premier League,Australian A-League,1,0,1,2
2014,English Premier League,Belgian Jupiler League,1,1,0,2
2014,English Premier League,Dutch Eredivisie,1,0,0,1
2014,English Premier League,English League Championship,24,5,5,34
2014,English Premier League,English League One,8,4,8,20
2014,English Premier League,English League Two,8,3,2,13
2014,English Premier League,English National League,3,0,0,3
2014,English Premier League,English Premier League,313,196,313,822
2014,English Premier League,French Ligue 1,2,3,2,7
2014,English Premier League,German 2. Bundesliga,0,0,1,1
2014,English Premier League,German Bundesliga,5,1,2,8
2014,English Premier League,Greek Super League,2,0,0,2
2014,English Premier League,Italian Serie A,6,3,2,11
2014,English Premier League,Major League Soccer,7,1,1,9
2014,English Premier League,Portuguese Liga,3,0,0,3
2014,English Premier League,Russian Premier League,0,2,2,4
2014,English Premier League,Spanish Primera División,1,0,4,5
2014,English Premier League,Spanish Segunda Division,1,0,0,1
2014,English Premier League,Swiss Super League,2,1,1,4
2014,English Premier League,Turkish Super Lig,4,2,2,8
2014,French Ligue 1,Dutch Eredivisie,1,1,0,2
2014,French Ligue 1,English League Championship,0,0,2,2
2014,French Ligue 1,English Premier League,2,3,2,7
2014,French Ligue 1,French Ligue 1,315,186,315,822
2014,French Ligue 1,French Ligue 2,10,1,5,17
2014,French Ligue 1,German Bundesliga,2,1,1,4
2014,French Ligue 1,Greek Super League,2,0,0,2
2014,French Ligue 1,Italian Serie A,0,3,3,6
2014,French Ligue 1,Portuguese Liga,0,1,3,4
2014,French Ligue 1,Russian Premier League,1,3,0,4
2014,French Ligue 1,Spanish Primera División,1,1,3,5
2014,French Ligue 1,Swiss Super League,1,1,0,2
2014,French Ligue 2,French Ligue 1,5,1,10,17
2014,French Ligue 2,French Ligue 2,218,204,218,644
2014,Fútbol Profesional Colombiano,Fútbol Profesional Colombiano,77,66,77,220
2014,Fútbol Profesional Colombiano,Futebol Brasileiro,3,2,5,10
2014,Fútbol Profesional Colombiano,Mexican Liga MX,2,0,0,2
2014,Fútbol Profesional Colombiano,Primera A de Ecuador,1,1,2,4
2014,Fútbol Profesional Colombiano,Primera División de Argentina,2,2,2,6
2014,Fútbol Profesional Colombiano,Primera División de Chile,2,0,0,2
2014,Fútbol Profesional Colombiano,Primera División de Paraguay,2,1,1,4
2014,Fútbol Profesional Colombiano,Primera División de Uruguay,0,1,1,2
2014,Fútbol Profesional Colombiano,Primera División de Venezuela,1,0,1,2
2014,Fútbol Profesional Colombiano,Primera Profesional de Perú,3,1,0,4
2014,Futebol Brasileiro,Brasileirao B,24,8,17,49
2014,Futebol Brasileiro,Fútbol Profesional Colombiano,5,2,3,10
2014,Futebol Brasileiro,Futebol Brasileiro,326,196,326,850
2014,Futebol Brasileiro,Liga Profesional Boliviana,2,1,1,4
2014,Futebol Brasileiro,Mexican Liga MX,1,0,3,4
2014,Futebol Brasileiro,Nacional B de Argentina,0,1,1,2
2014,Futebol Brasileiro,Portuguese Liga,2,0,1,3
2014,Futebol Brasileiro,Primera A de Ecuador,3,1,2,6
2014,Futebol Brasileiro,Primera División de Argentina,3,1,2,6
2014,Futebol Brasileiro,Primera División de Chile,5,0,1,6
2014,Futebol Brasileiro,Primera División de Paraguay,0,0,2,2
2014,Futebol Brasileiro,Primera División de Uruguay,4,0,0,4
2014,Futebol Brasileiro,Primera Profesional de Perú,1,0,1,2
2014,German 2. Bundesliga,English Premier League,1,0,0,1
2014,German 2. Bundesliga,German 2. Bundesliga,188,172,188,548
2014,German 2. Bundesliga,German Bundesliga,2,2,8,12
2014,German Bundesliga,Belgian Jupiler League,1,1,0,2
2014,German Bundesliga,Danish SAS-Ligaen,2,0,0,2
2014,German Bundesliga,English Premier League,2,1,5,8
2014,German Bundesliga,French Ligue 1,1,1,2,4
2014,German Bundesliga,German 2. Bundesliga,8,2,2,12
2014,German Bundesliga,German Bundesliga,231,168,231,630
2014,German Bundesliga,Greek Super League,1,0,1,2
2014,German Bundesliga,Italian Serie A,4,1,3,8
2014,German Bundesliga,Mexican Liga MX,1,0,0,1
2014,German Bundesliga,Portuguese Liga,4,2,2,8
2014,German Bundesliga,Russian Premier League,6,0,0,6
2014,German Bundesliga,Spanish Primera División,3,2,5,10
2014,German Bundesliga,Swiss Super League,1,1,0,2
2014,German Bundesliga,Turkish Super Lig,2,0,0,2
2014,Greek Super League,Belgian Jupiler League,0,1,1,2
2014,Greek Super League,Danish SAS-Ligaen,2,0,0,2
2014,Greek Super League,Dutch Eredivisie,0,1,1,2
2014,Greek Super League,English Premier League,0,0,2,2
2014,Greek Super League,French Ligue 1,0,0,2,2
2014,Greek Super League,German Bundesliga,1,0,1,2
2014,Greek Super League,Greek Super League,17,14,17,60
2014,Greek Super League,Italian Serie A,0,1,1,2
2014,Greek Super League,Portuguese Liga,0,1,1,2
2014,Greek Super League,Russian Premier League,0,0,2,2
2014,Greek Super League,Turkish Super Lig,0,2,0,2
2014,Italian Serie A,Belgian Jupiler League,0,2,0,2
2014,Italian Serie A,Danish SAS-Ligaen,2,0,0,2
2014,Italian Serie A,Dutch Eredivisie,1,1,0,2
2014,Italian Serie A,English Premier League,2,3,6,11
2014,Italian Serie A,French Ligue 1,3,3,0,6
2014,Italian Serie A,German Bundesliga,3,1,4,8
2014,Italian Serie A,Greek Super League,1,1,0,2
2014,Italian Serie A,Italian Serie A,279,248,279,806
2014,Italian Serie A,Italian Serie B,9,1,2,12
2014,Italian Serie A,Russian Premier League,3,2,1,6
2014,Italian Serie A,Scottish Premiership,1,1,0,2
2014,Italian Serie A,Spanish Primera División,3,5,5,13
2014,Italian Serie A,Swedish Allsvenskanliga,4,0,0,4
2014,Italian Serie A,Swiss Super League,1,0,1,2
2014,Italian Serie A,Turkish Super Lig,2,0,0,2
2014,Italian Serie B,Italian Serie A,2,1,9,12
2014,Italian Serie B,Italian Serie B,260,264,260,784
2014,Japanese J League,Australian A-League,1,0,0,1
2014,Japanese J League,Japanese J League,229,154,229,616
2014,League of Ireland Premier Division,League of Ireland Premier Division,147,98,147,402
2014,League of Ireland Premier Division,Welsh Premier League,1,0,0,1
2014,Liga Nacional de Guatemala,Liga Nacional de Guatemala,136,90,136,380
2014,Liga Nacional de Guatemala,Mexican Liga MX,0,1,3,4
2014,Liga Profesional Boliviana,Futebol Brasileiro,1,1,2,4
2014,Liga Profesional Boliviana,Liga Profesional Boliviana,110,68,110,288
2014,Liga Profesional Boliviana,Mexican Liga MX,1,2,3,6
2014,Liga Profesional Boliviana,Nacional B de Argentina,0,2,0,2
2014,Liga Profesional Boliviana,Primera A de Ecuador,1,0,1,2
2014,Liga Profesional Boliviana,Primera División de Argentina,1,0,1,2
2014,Liga Profesional Boliviana,Primera División de Chile,2,0,4,6
2014,Liga Profesional Boliviana,Primera División de Paraguay,1,0,1,2
2014,Liga Profesional Boliviana,Primera División de Uruguay,0,0,2,2
2014,Liga Profesional Boliviana,Primera Profesional de Perú,0,2,2,4
2014,Major League Soccer,English Premier League,1,1,7,9
2014,Major League Soccer,Major League Soccer,248,190,248,686
2014,Major League Soccer,Mexican Liga MX,0,3,1,4
2014,Major League Soccer,Primera División de El Salvador,3,1,0,4
2014,Major League Soccer,Primera División de Paraguay,1,0,0,1
2014,Mexican Liga MX,Ascenso MX,27,21,16,64
2014,Mexican Liga MX,Australian A-League,1,0,0,1
2014,Mexican Liga MX,Fútbol Profesional Colombiano,0,0,2,2
2014,Mexican Liga MX,Futebol Brasileiro,3,0,1,4
2014,Mexican Liga MX,German Bundesliga,0,0,1,1
2014,Mexican Liga MX,Liga Nacional de Guatemala,3,1,0,4
2014,Mexican Liga MX,Liga Profesional Boliviana,3,2,1,6
2014,Mexican Liga MX,Major League Soccer,1,3,0,4
2014,Mexican Liga MX,Mexican Liga MX,240,216,240,696
2014,Mexican Liga MX,Primera A de Ecuador,1,0,1,2
2014,Mexican Liga MX,Primera División de Argentina,0,3,1,4
2014,Mexican Liga MX,Primera División de Chile,0,0,2,2
2014,Mexican Liga MX,Primera División de El Salvador,2,0,0,2
2014,Mexican Liga MX,Primera Profesional de Perú,2,0,0,2
2014,Mexican Liga MX,Spanish Primera División,0,0,2,2
2014,Nacional B de Argentina,Futebol Brasileiro,1,1,0,2
2014,Nacional B de Argentina,Liga Profesional Boliviana,0,2,0,2
2014,Nacional B de Argentina,Nacional B de Argentina,93,84,93,270
2014,Nacional B de Argentina,Primera Division B de Argentina,1,2,1,4
2014,Nacional B de Argentina,Primera Division C de Argentina,1,0,0,1
2014,Nacional B de Argentina,Primera División de Argentina,2,5,7,14
2014,Nacional B de Argentina,Primera Profesional de Perú,1,1,0,2
2014,Northern Irish Premiership,Northern Irish Premiership,111,62,111,292
2014,Northern Irish Premiership,Swedish Allsvenskanliga,0,1,1,2
2014,Portuguese Liga,Brasileirao B,0,1,1,2
2014,Portuguese Liga,Danish SAS-Ligaen,1,0,1,2
2014,Portuguese Liga,Dutch Eredivisie,0,1,1,2
2014,Portuguese Liga,English Premier League,0,0,3,3
2014,Portuguese Liga,French Ligue 1,3,1,0,4
2014,Portuguese Liga,Futebol Brasileiro,1,0,2,3
2014,Portuguese Liga,German Bundesliga,2,2,4,8
2014,Portuguese Liga,Greek Super League,1,1,0,2
2014,Portuguese Liga,Portuguese Liga,194,156,194,544
2014,Portuguese Liga,Russian Premier League,0,0,4,4
2014,Portuguese Liga,Spanish Primera División,2,0,1,3
2014,Portuguese Liga,Swedish Allsvenskanliga,2,1,1,4
2014,Portuguese Liga,Swiss Super League,1,1,0,2
2014,Primera A de Ecuador,Fútbol Profesional Colombiano,2,1,1,4
2014,Primera A de Ecuador,Futebol Brasileiro,2,1,3,6
2014,Primera A de Ecuador,Liga Profesional Boliviana,1,0,1,2
2014,Primera A de Ecuador,Mexican Liga MX,1,0,1,2
2014,Primera A de Ecuador,Primera A de Ecuador,106,76,106,288
2014,Primera A de Ecuador,Primera División de Chile,3,0,1,4
2014,Primera A de Ecuador,Primera División de Uruguay,1,1,0,2
2014,Primera A de Ecuador,Primera División de Venezuela,0,2,0,2
2014,Primera Division B de Argentina,Nacional B de Argentina,1,2,1,4
2014,Primera Division B de Argentina,Primera Division B de Argentina,99,90,99,288
2014,Primera Division B de Argentina,Primera División de Argentina,2,2,1,5
2014,Primera Division C de Argentina,Nacional B de Argentina,0,0,1,1
2014,Primera Division C de Argentina,Primera Division C de Argentina,62,72,62,196
2014,Primera Division C de Argentina,Primera División de Argentina,0,1,0,1
2014,Primera Division D de Argentina,Primera Division D de Argentina,70,56,70,196
2014,Primera División de Argentina,Fútbol Profesional Colombiano,2,2,2,6
2014,Primera División de Argentina,Futebol Brasileiro,2,1,3,6
2014,Primera División de Argentina,Liga Profesional Boliviana,1,0,1,2
2014,Primera División de Argentina,Mexican Liga MX,1,3,0,4
2014,Primera División de Argentina,Nacional B de Argentina,7,5,2,14
2014,Primera División de Argentina,Primera Division B de Argentina,1,2,2,5
2014,Primera División de Argentina,Primera Division C de Argentina,0,1,0,1
2014,Primera División de Argentina,Primera División de Argentina,166,102,166,434
2014,Primera División de Argentina,Primera División de Chile,2,0,0,2
2014,Primera División de Argentina,Primera División de Paraguay,7,3,4,14
2014,Primera División de Argentina,Primera División de Uruguay,5,1,2,8
2014,Primera División de Argentina,Primera División de Venezuela,4,0,0,4
2014,Primera División de Argentina,Primera Profesional de Perú,1,2,1,4
2014,Primera División de Argentina,Spanish Primera División,0,0,1,1
2014,Primera División de Chile,Fútbol Profesional Colombiano,0,0,2,2
2014,Primera División de Chile,Futebol Brasileiro,1,0,5,6
2014,Primera División de Chile,Liga Profesional Boliviana,4,0,2,6
2014,Primera División de Chile,Mexican Liga MX,2,0,0,2
2014,Primera División de Chile,Primera A de Ecuador,1,0,3,4
2014,Primera División de Chile,Primera División de Argentina,0,0,2,2
2014,Primera División de Chile,Primera División de Chile,245,152,245,642
2014,Primera División de Chile,Primera División de Paraguay,0,1,1,2
2014,Primera División de Chile,Primera División de Uruguay,1,1,4,6
