team,n,rank,w,d,l,gf,ga,gd,pts
Krasnodar,6780,4,9,4,7,30,28,2,31
Zenit,6780,5,7,9,4,22,15,7,30
Terek Grozny,6780,6,7,6,7,23,27,-4,27
FK Rubin,6780,7,7,5,8,27,19,8,26
Din Moscow,6780,8,6,6,8,20,24,-4,24
Rostov,6780,9,5,6,9,11,17,-6,21
Amkar,6780,10,5,4,11,13,25,-12,19
Anzhi,6780,11,2,6,12,17,41,-24,12
Loko Moscow,6781,1,11,6,3,30,13,17,39
CSKA Moscow,6781,2,11,3,6,28,21,7,36
Zenit,6781,3,8,9,3,25,14,11,33
Spart Moscow,6781,4,8,8,4,38,30,8,32
Krasnodar,6781,5,9,4,7,28,26,2,31
Terek Grozny,6781,6,7,6,7,23,26,-3,27
FK Rubin,6781,7,6,6,8,24,18,6,24
Din Moscow,6781,8,5,8,7,20,24,-4,23
Amkar,6781,9,5,5,10,12,24,-12,20
Rostov,6781,10,4,7,9,12,19,-7,19
Anzhi,6781,11,2,6,12,17,42,-25,12
Loko Moscow,6782,1,13,5,2,32,12,20,44
Spart Moscow,6782,2,11,5,4,39,26,13,38
CSKA Moscow,6782,3,11,4,5,27,18,9,37
Terek Grozny,6782,4,9,5,6,24,23,1,32
Krasnodar,6782,5,9,4,7,29,26,3,31
Zenit,6782,6,7,9,4,21,14,7,30
Din Moscow,6782,7,6,6,8,21,25,-4,24
FK Rubin,6782,8,5,5,10,22,22,0,20
Rostov,6782,9,4,6,10,11,19,-8,18
Amkar,6782,10,4,4,12,9,25,-16,16
Anzhi,6782,11,2,5,13,16,41,-25,11
Loko Moscow,6783,1,12,5,3,30,12,18,41
CSKA Moscow,6783,2,11,4,5,29,19,10,37
Krasnodar,6783,3,10,4,6,29,24,5,34
Zenit,6783,4,7,9,4,23,16,7,30
Spart Moscow,6783,5,8,6,6,35,29,6,30
Terek Grozny,6783,6,8,5,7,23,25,-2,29
Din Moscow,6783,7,6,6,8,21,25,-4,24
FK Rubin,6783,8,6,5,9,24,20,4,23
Rostov,6783,9,5,6,9,11,17,-6,21
Amkar,6783,10,4,5,11,10,25,-15,17
Anzhi,6783,11,3,5,12,17,40,-23,14
Loko Moscow,6784,1,11,6,3,30,13,17,39
CSKA Moscow,6784,2,12,3,5,29,18,11,39
Spart Moscow,6784,3,11,5,4,37,26,11,38
Krasnodar,6784,4,10,4,6,30,25,5,34
Zenit,6784,5,7,9,4,22,15,7,30
Terek Grozny,6784,6,7,7,6,20,22,-2,28
Din Moscow,6784,7,5,7,8,19,24,-5,22
FK Rubin,6784,8,5,6,9,22,19,3,21
Rostov,6784,9,4,6,10,10,18,-8,18
Amkar,6784,10,4,5,11,9,23,-14,17
Anzhi,6784,11,2,6,12,14,39,-25,12
Loko Moscow,6785,1,12,6,2,31,12,19,42
CSKA Moscow,6785,2,11,4,5,28,18,10,37
Spart Moscow,6785,3,9,6,5,36,29,7,33
Krasnodar,6785,4,9,5,6,28,24,4,32
Zenit,6785,5,7,9,4,23,16,7,30
Terek Grozny,6785,6,8,5,7,21,24,-3,29
Din Moscow,6785,7,5,7,8,19,24,-5,22
FK Rubin,6785,8,5,6,9,22,19,3,21
Rostov,6785,9,5,6,9,13,18,-5,21
Amkar,6785,10,4,5,11,9,23,-14,17
Anzhi,6785,11,3,5,12,16,39,-23,14
Loko Moscow,6786,1,11,6,3,29,12,17,39
CSKA Moscow,6786,2,11,4,5,28,18,10,37
Spart Moscow,6786,3,9,6,5,35,27,8,33
Zenit,6786,4,7,10,3,22,14,8,31
Krasnodar,6786,5,9,4,7,29,27,2,31
Terek Grozny,6786,6,8,6,6,23,24,-1,30
FK Rubin,6786,7,7,5,8,29,19,10,26
Din Moscow,6786,8,5,7,8,19,27,-8,22
Rostov,6786,9,5,6,9,11,17,-6,21
Amkar,6786,10,4,5,11,10,24,-14,17
Anzhi,6786,11,2,5,13,15,41,-26,11
Loko Moscow,6787,1,12,5,3,33,15,18,41
CSKA Moscow,6787,2,11,4,5,28,19,9,37
Spart Moscow,6787,3,10,6,4,35,25,10,36
Krasnodar,6787,4,10,4,6,33,27,6,34
Zenit,6787,5,7,9,4,23,17,6,30
Terek Grozny,6787,6,8,5,7,24,24,0,29
FK Rubin,6787,7,6,5,9,24,20,4,23
Din Moscow,6787,8,5,7,8,17,22,-5,22
Rostov,6787,9,4,6,10,10,18,-8,18
Amkar,6787,10,4,4,12,9,26,-17,16
Anzhi,6787,11,3,5,12,17,40,-23,14
Loko Moscow,6788,1,11,6,3,29,12,17,39
Spart Moscow,6788,2,10,6,4,37,27,10,36
CSKA Moscow,6788,3,10,5,5,29,21,8,35
Krasnodar,6788,4,10,4,6,30,24,6,34
Zenit,6788,5,7,10,3,22,14,8,31
Terek Grozny,6788,6,7,5,8,21,26,-5,26
Din Moscow,6788,7,5,7,8,19,24,-5,22
FK Rubin,6788,8,5,6,9,23,21,2,21
Amkar,6788,9,5,5,10,11,23,-12,20
Rostov,6788,10,4,6,10,11,19,-8,18
Anzhi,6788,11,3,6,11,20,41,-21,15
Loko Moscow,6789,1,12,6,2,30,11,19,42
CSKA Moscow,6789,2,11,3,6,31,19,12,36
Spart Moscow,6789,3,9,6,5,36,27,9,33
Zenit,6789,4,8,8,4,23,15,8,32
Terek Grozny,6789,5,8,6,6,24,23,1,30
Krasnodar,6789,6,8,5,7,27,25,2,29
Din Moscow,6789,7,7,6,7,23,22,1,27
FK Rubin,6789,8,6,5,9,23,21,2,23
Rostov,6789,9,4,6,10,10,20,-10,18
Amkar,6789,10,4,6,10,10,23,-13,18
Anzhi,6789,11,2,5,13,14,45,-31,11
Loko Moscow,6790,1,11,6,3,29,14,15,39
Spart Moscow,6790,2,10,6,4,39,26,13,36
CSKA Moscow,6790,3,11,3,6,29,21,8,36
Zenit,6790,4,9,8,3,27,14,13,35
Krasnodar,6790,5,9,5,6,28,24,4,32
Terek Grozny,6790,6,9,5,6,24,23,1,32
Din Moscow,6790,7,5,8,7,19,23,-4,23
FK Rubin,6790,8,5,6,9,22,19,3,21
Rostov,6790,9,4,6,10,10,19,-9,18
Amkar,6790,10,4,4,12,10,27,-17,16
Anzhi,6790,11,2,5,13,15,42,-27,11
Loko Moscow,6791,1,11,5,4,30,14,16,38
Zenit,6791,2,9,8,3,24,14,10,35
CSKA Moscow,6791,3,10,3,7,25,20,5,33
Krasnodar,6791,4,9,5,6,30,26,4,32
Spart Moscow,6791,5,8,7,5,36,32,4,31
Terek Grozny,6791,6,7,6,7,21,24,-3,27
Din Moscow,6791,7,5,8,7,20,24,-4,23
FK Rubin,6791,8,5,7,8,25,21,4,22
Amkar,6791,9,5,5,10,14,23,-9,20
Rostov,6791,10,4,7,9,12,19,-7,19
Anzhi,6791,11,4,5,11,17,37,-20,17
Loko Moscow,6792,1,12,5,3,31,14,17,41
CSKA Moscow,6792,2,11,4,5,27,18,9,37
Spart Moscow,6792,3,9,7,4,37,28,9,34
Krasnodar,6792,4,9,5,6,30,25,5,32
Zenit,6792,5,7,9,4,23,16,7,30
Terek Grozny,6792,6,7,7,6,22,24,-2,28
Din Moscow,6792,7,6,6,8,19,23,-4,24
FK Rubin,6792,8,5,6,9,22,19,3,21
Rostov,6792,9,4,7,9,11,18,-7,19
Amkar,6792,10,4,6,10,11,24,-13,18
Anzhi,6792,11,2,6,12,15,39,-24,12
Loko Moscow,6793,1,12,6,2,32,12,20,42
Spart Moscow,6793,2,11,5,4,38,26,12,38
CSKA Moscow,6793,3,11,3,6,28,19,9,36
Zenit,6793,4,8,9,3,24,14,10,33
Krasnodar,6793,5,8,5,7,29,28,1,29
Terek Grozny,6793,6,7,5,8,22,27,-5,26
FK Rubin,6793,7,5,7,8,24,20,4,22
Din Moscow,6793,8,5,7,8,19,24,-5,22
Amkar,6793,9,5,4,11,12,25,-13,19
Rostov,6793,10,4,6,10,10,18,-8,18
Anzhi,6793,11,3,5,12,16,41,-25,14
Loko Moscow,6794,1,13,5,2,32,11,21,44
CSKA Moscow,6794,2,11,4,5,30,18,12,37
Spart Moscow,6794,3,9,6,5,39,28,11,33
Zenit,6794,4,7,9,4,22,16,6,30
Krasnodar,6794,5,8,4,8,27,27,0,28
FK Rubin,6794,6,7,5,8,24,17,7,26
Terek Grozny,6794,7,7,5,8,23,27,-4,26
Amkar,6794,8,6,4,10,13,24,-11,22
Din Moscow,6794,9,5,6,9,17,26,-9,21
Rostov,6794,10,4,7,9,11,18,-7,19
Anzhi,6794,11,3,5,12,17,43,-26,14
Loko Moscow,6795,1,12,6,2,31,11,20,42
CSKA Moscow,6795,2,11,3,6,27,19,8,36
Zenit,6795,3,8,9,3,23,13,10,33
Spart Moscow,6795,4,8,7,5,36,30,6,31
Krasnodar,6795,5,9,4,7,29,27,2,31
Terek Grozny,6795,6,8,6,6,26,23,3,30
Din Moscow,6795,7,5,8,7,19,23,-4,23
FK Rubin,6795,8,5,6,9,22,19,3,21
Amkar,6795,9,5,5,10,12,23,-11,20
Rostov,6795,10,4,7,9,11,18,-7,19
Anzhi,6795,11,2,5,13,14,44,-30,11
Loko Moscow,6796,1,12,6,2,32,12,20,42
CSKA Moscow,6796,2,12,3,5,30,18,12,39
Spart Moscow,6796,3,10,5,5,38,27,11,35
Krasnodar,6796,4,9,4,7,32,28,4,31
Zenit,6796,5,7,9,4,22,15,7,30
Terek Grozny,6796,6,7,7,6,20,22,-2,28
Din Moscow,6796,7,6,6,8,21,25,-4,24
Rostov,6796,8,5,6,9,11,17,-6,21
FK Rubin,6796,9,5,5,10,24,24,0,20
Amkar,6796,10,4,5,11,9,25,-16,17
Anzhi,6796,11,2,6,12,14,40,-26,12
Loko Moscow,6797,1,11,6,3,30,13,17,39
CSKA Moscow,6797,2,11,3,6,27,18,9,36
Spart Moscow,6797,3,9,7,4,35,26,9,34
Krasnodar,6797,4,10,4,6,31,25,6,34
Zenit,6797,5,8,9,3,22,13,9,33
Terek Grozny,6797,6,9,5,6,23,22,1,32
Din Moscow,6797,7,6,7,7,18,21,-3,25
FK Rubin,6797,8,5,5,10,21,20,1,20
Rostov,6797,9,4,6,10,11,19,-8,18
Amkar,6797,10,4,5,11,9,23,-14,17
Anzhi,6797,11,2,5,13,14,41,-27,11
Loko Moscow,6798,1,13,5,2,33,13,20,44
Spart Moscow,6798,2,10,6,4,39,28,11,36
CSKA Moscow,6798,3,10,3,7,25,20,5,33
Zenit,6798,4,8,8,4,23,15,8,32
Terek Grozny,6798,5,8,5,7,21,23,-2,29
Krasnodar,6798,6,8,4,8,28,27,1,28
Din Moscow,6798,7,6,6,8,19,23,-4,24
FK Rubin,6798,8,6,5,9,22,19,3,23
Rostov,6798,9,4,7,9,11,18,-7,19
Amkar,6798,10,5,4,11,12,25,-13,19
Anzhi,6798,11,3,5,12,16,38,-22,14
CSKA Moscow,6799,1,12,3,5,28,18,10,39
Loko Moscow,6799,2,11,5,4,30,14,16,38
Krasnodar,6799,3,10,4,6,32,25,7,34
Zenit,6799,4,8,8,4,22,14,8,32
Spart Moscow,6799,5,8,7,5,34,28,6,31
Terek Grozny,6799,6,7,6,7,21,25,-4,27
Din Moscow,6799,7,6,7,7,20,22,-2,25
FK Rubin,6799,8,5,6,9,22,21,1,21
Amkar,6799,9,5,5,10,11,22,-11,20
Rostov,6799,10,4,7,9,11,18,-7,19
Anzhi,6799,11,2,6,12,16,40,-24,12
Loko Moscow,6800,1,12,5,3,31,15,16,41
CSKA Moscow,6800,2,11,3,6,29,20,9,36
Spart Moscow,6800,3,9,6,5,36,27,9,33
Zenit,6800,4,8,8,4,24,14,10,32
Krasnodar,6800,5,9,5,6,32,26,6,32
Terek Grozny,6800,6,8,5,7,21,23,-2,29
Din Moscow,6800,7,6,6,8,18,23,-5,24
FK Rubin,6800,8,5,6,9,22,19,3,21
Rostov,6800,9,5,6,9,11,17,-6,21
Amkar,6800,10,5,5,10,11,23,-12,20
Anzhi,6800,11,2,5,13,14,42,-28,11
Loko Moscow,6801,1,11,6,3,31,16,15,39
CSKA Moscow,6801,2,12,3,5,28,17,11,39
Spart Moscow,6801,3,9,6,5,36,27,9,33
Zenit,6801,4,8,8,4,25,16,9,32
Krasnodar,6801,5,8,5,7,30,29,1,29
Terek Grozny,6801,6,8,5,7,22,24,-2,29
FK Rubin,6801,7,6,6,8,26,20,6,24
Din Moscow,6801,8,5,8,7,19,23,-4,23
Amkar,6801,9,5,4,11,11,24,-13,19
Rostov,6801,10,4,6,10,10,19,-9,18
Anzhi,6801,11,3,5,12,15,38,-23,14
Loko Moscow,6802,1,11,6,3,29,14,15,39
Spart Moscow,6802,2,11,5,4,40,27,13,38
CSKA Moscow,6802,3,11,4,5,30,18,12,37
Zenit,6802,4,8,9,3,25,14,11,33
Krasnodar,6802,5,9,5,6,28,24,4,32
Terek Grozny,6802,6,8,5,7,24,25,-1,29
Din Moscow,6802,7,6,6,8,19,24,-5,24
FK Rubin,6802,8,5,5,10,21,20,1,20
Rostov,6802,9,4,6,10,11,19,-8,18
Amkar,6802,10,4,4,12,10,26,-16,16
Anzhi,6802,11,3,5,12,17,43,-26,14
Loko Moscow,6803,1,12,5,3,31,12,19,41
CSKA Moscow,6803,2,10,5,5,27,19,8,35
Krasnodar,6803,3,9,5,6,30,26,4,32
Zenit,6803,4,7,9,4,22,16,6,30
Spart Moscow,6803,5,8,6,6,35,30,5,30
Terek Grozny,6803,6,8,5,7,21,23,-2,29
Din Moscow,6803,7,7,6,7,22,22,0,27
Amkar,6803,8,6,4,10,12,22,-10,22
FK Rubin,6803,9,5,6,9,23,22,1,21
Rostov,6803,10,4,7,9,11,18,-7,19
Anzhi,6803,11,2,6,12,15,39,-24,12
Loko Moscow,6804,1,12,5,3,31,13,18,41
CSKA Moscow,6804,2,11,4,5,28,19,9,37
Krasnodar,6804,3,10,4,6,30,25,5,34
Spart Moscow,6804,4,9,6,5,35,27,8,33
Zenit,6804,5,7,8,5,22,16,6,29
Terek Grozny,6804,6,7,7,6,22,24,-2,28
Din Moscow,6804,7,6,6,8,21,24,-3,24
FK Rubin,6804,8,5,5,10,23,22,1,20
Amkar,6804,9,5,5,10,11,23,-12,20
Rostov,6804,10,4,7,9,10,17,-7,19
Anzhi,6804,11,2,7,11,17,40,-23,13
Loko Moscow,6805,1,13,5,2,34,13,21,44
CSKA Moscow,6805,2,11,4,5,28,19,9,37
Spart Moscow,6805,3,9,6,5,37,27,10,33
Zenit,6805,4,7,9,4,22,15,7,30
Krasnodar,6805,5,8,5,7,28,27,1,29
Terek Grozny,6805,6,7,7,6,23,25,-2,28
Din Moscow,6805,7,5,8,7,17,21,-4,23
FK Rubin,6805,8,5,7,8,21,17,4,22
Amkar,6805,9,5,5,10,11,23,-12,20
Rostov,6805,10,4,6,10,11,21,-10,18
Anzhi,6805,11,2,6,12,18,42,-24,12
Loko Moscow,6806,1,11,5,4,29,13,16,38
Spart Moscow,6806,2,10,6,4,38,27,11,36
CSKA Moscow,6806,3,11,3,6,29,20,9,36
Zenit,6806,4,9,8,3,25,13,12,35
Krasnodar,6806,5,9,4,7,30,27,3,31
Terek Grozny,6806,6,8,6,6,22,22,0,30
FK Rubin,6806,7,6,6,8,25,20,5,24
Din Moscow,6806,8,5,7,8,19,24,-5,22
Rostov,6806,9,4,6,10,10,19,-9,18
Amkar,6806,10,4,6,10,10,23,-13,18
Anzhi,6806,11,2,5,13,14,43,-29,11
Loko Moscow,6807,1,11,7,2,30,12,18,40
Spart Moscow,6807,2,11,5,4,43,27,16,38
CSKA Moscow,6807,3,11,4,5,29,18,11,37
Zenit,6807,4,7,10,3,22,14,8,31
Krasnodar,6807,5,8,5,7,29,27,2,29
Terek Grozny,6807,6,8,5,7,23,24,-1,29
FK Rubin,6807,7,7,5,8,24,18,6,26
Din Moscow,6807,8,5,6,9,18,24,-6,21
Amkar,6807,9,5,4,11,11,25,-14,19
Rostov,6807,10,4,6,10,10,22,-12,18
Anzhi,6807,11,2,5,13,15,43,-28,11
Loko Moscow,6808,1,11,6,3,29,14,15,39
Zenit,6808,2,9,8,3,26,13,13,35
Spart Moscow,6808,3,10,5,5,38,29,9,35
CSKA Moscow,6808,4,10,3,7,26,21,5,33
Krasnodar,6808,5,8,5,7,27,25,2,29
Terek Grozny,6808,6,7,5,8,21,25,-4,26
Din Moscow,6808,7,6,6,8,20,23,-3,24
FK Rubin,6808,8,6,5,9,22,19,3,23
Rostov,6808,9,5,6,9,13,19,-6,21
Amkar,6808,10,5,4,11,10,23,-13,19
Anzhi,6808,11,4,5,11,18,39,-21,17
Loko Moscow,6809,1,11,6,3,30,13,17,39
CSKA Moscow,6809,2,11,4,5,31,18,13,37
Krasnodar,6809,3,10,4,6,30,25,5,34
Spart Moscow,6809,4,9,6,5,38,30,8,33
Zenit,6809,5,7,10,3,23,15,8,31
Terek Grozny,6809,6,8,6,6,23,24,-1,30
Din Moscow,6809,7,6,7,7,20,22,-2,25
Rostov,6809,8,5,6,9,13,19,-6,21
FK Rubin,6809,9,5,5,10,22,21,1,20
Amkar,6809,10,4,5,11,12,26,-14,17
Anzhi,6809,11,2,5,13,14,43,-29,11
Loko Moscow,6810,1,12,5,3,31,12,19,41
CSKA Moscow,6810,2,10,5,5,26,18,8,35
Spart Moscow,6810,3,9,6,5,39,30,9,33
Zenit,6810,4,8,9,3,22,13,9,33
Krasnodar,6810,5,8,5,7,27,26,1,29
Terek Grozny,6810,6,8,5,7,22,23,-1,29
FK Rubin,6810,7,6,6,8,24,18,6,24
Rostov,6810,8,5,6,9,12,18,-6,21
Din Moscow,6810,9,5,6,9,19,27,-8,21
Amkar,6810,10,5,5,10,12,24,-12,20
Anzhi,6810,11,2,6,12,15,40,-25,12
Loko Moscow,6811,1,12,5,3,32,14,18,41
CSKA Moscow,6811,2,12,3,5,29,19,10,39
Spart Moscow,6811,3,11,5,4,37,26,11,38
Zenit,6811,4,8,8,4,23,14,9,32
Krasnodar,6811,5,8,5,7,29,28,1,29
Terek Grozny,6811,6,7,6,7,22,27,-5,27
Din Moscow,6811,7,6,6,8,19,22,-3,24
FK Rubin,6811,8,5,6,9,22,20,2,21
Rostov,6811,9,4,6,10,10,18,-8,18
Amkar,6811,10,4,5,11,12,26,-14,17
Anzhi,6811,11,3,5,12,19,40,-21,14
Loko Moscow,6812,1,12,5,3,33,13,20,41
CSKA Moscow,6812,2,11,3,6,28,20,8,36
Spart Moscow,6812,3,10,5,5,38,29,9,35
Zenit,6812,4,8,8,4,24,17,7,32
Terek Grozny,6812,5,8,6,6,21,22,-1,30
Krasnodar,6812,6,8,5,7,28,28,0,29
FK Rubin,6812,7,5,7,8,24,20,4,22
Din Moscow,6812,8,5,7,8,21,26,-5,22
Amkar,6812,9,5,4,11,10,23,-13,19
Rostov,6812,10,4,6,10,11,19,-8,18
Anzhi,6812,11,3,6,11,16,37,-21,15
Loko Moscow,6813,1,11,5,4,29,17,12,38
CSKA Moscow,6813,2,11,3,6,30,18,12,36
Spart Moscow,6813,3,10,5,5,37,26,11,35
Zenit,6813,4,9,8,3,23,13,10,35
Krasnodar,6813,5,9,5,6,33,25,8,32
Terek Grozny,6813,6,8,5,7,23,24,-1,29
Din Moscow,6813,7,6,6,8,20,24,-4,24
FK Rubin,6813,8,5,6,9,23,21,2,21
Amkar,6813,9,5,4,11,10,24,-14,19
Rostov,6813,10,4,6,10,10,19,-9,18
Anzhi,6813,11,3,5,12,16,43,-27,14
Loko Moscow,6814,1,12,5,3,30,12,18,41
Spart Moscow,6814,2,9,7,4,40,31,9,34
CSKA Moscow,6814,3,10,4,6,26,19,7,34
Krasnodar,6814,4,9,5,6,28,24,4,32
Zenit,6814,5,7,9,4,22,15,7,30
Terek Grozny,6814,6,8,5,7,21,23,-2,29
FK Rubin,6814,7,6,6,8,24,18,6,24
Din Moscow,6814,8,5,7,8,20,26,-6,22
Amkar,6814,9,5,5,10,11,23,-12,20
Rostov,6814,10,4,6,10,13,21,-8,18
Anzhi,6814,11,3,5,12,15,38,-23,14
Loko Moscow,6815,1,11,7,2,30,12,18,40
Spart Moscow,6815,2,10,5,5,38,29,9,35
CSKA Moscow,6815,3,10,4,6,26,19,7,34
Zenit,6815,4,7,10,3,22,14,8,31
Krasnodar,6815,5,8,5,7,28,26,2,29
FK Rubin,6815,6,7,5,8,25,19,6,26
Terek Grozny,6815,7,7,5,8,20,26,-6,26
Din Moscow,6815,8,6,6,8,20,24,-4,24
Amkar,6815,9,5,4,11,12,24,-12,19
Rostov,6815,10,4,6,10,11,19,-8,18
Anzhi,6815,11,4,5,11,18,38,-20,17
Loko Moscow,6816,1,11,6,3,34,17,17,39
CSKA Moscow,6816,2,10,4,6,27,21,6,34
Zenit,6816,3,8,9,3,26,17,9,33
Krasnodar,6816,4,9,5,6,32,27,5,32
Spart Moscow,6816,5,8,7,5,34,27,7,31
Terek Grozny,6816,6,7,7,6,21,23,-2,28
Din Moscow,6816,7,7,6,7,19,21,-2,27
FK Rubin,6816,8,5,5,10,22,21,1,20
Rostov,6816,9,4,7,9,11,18,-7,19
Amkar,6816,10,4,6,10,9,22,-13,18
Anzhi,6816,11,3,6,11,18,39,-21,15
Loko Moscow,6817,1,12,6,2,32,12,20,42
CSKA Moscow,6817,2,12,3,5,28,17,11,39
Spart Moscow,6817,3,11,5,4,44,25,19,38
Zenit,6817,4,7,9,4,22,16,6,30
Terek Grozny,6817,5,8,6,6,22,22,0,30
Krasnodar,6817,6,8,5,7,29,28,1,29
FK Rubin,6817,7,5,7,8,23,19,4,22
Din Moscow,6817,8,5,7,8,17,25,-8,22
Rostov,6817,9,4,6,10,10,21,-11,18
Amkar,6817,10,4,5,11,9,25,-16,17
Anzhi,6817,11,2,5,13,14,40,-26,11
Loko Moscow,6818,1,11,7,2,31,13,18,40
CSKA Moscow,6818,2,11,4,5,31,18,13,37
Spart Moscow,6818,3,10,6,4,39,27,12,36
Krasnodar,6818,4,9,5,6,31,27,4,32
Zenit,6818,5,7,10,3,22,14,8,31
Terek Grozny,6818,6,8,5,7,22,24,-2,29
Din Moscow,6818,7,5,7,8,19,26,-7,22
FK Rubin,6818,8,5,6,9,24,21,3,21
Amkar,6818,9,5,5,10,11,23,-12,20
Rostov,6818,10,4,6,10,11,19,-8,18
Anzhi,6818,11,2,5,13,15,44,-29,11
Loko Moscow,6819,1,12,5,3,30,12,18,41
CSKA Moscow,6819,2,11,4,5,29,18,11,37
Zenit,6819,3,8,9,3,23,14,9,33
Spart Moscow,6819,4,9,5,6,39,33,6,32
Krasnodar,6819,5,8,5,7,27,25,2,29
Terek Grozny,6819,6,7,6,7,20,23,-3,27
FK Rubin,6819,7,5,7,8,22,18,4,22
Din Moscow,6819,8,5,7,8,18,26,-8,22
Rostov,6819,9,5,6,9,12,17,-5,21
Amkar,6819,10,5,5,10,15,24,-9,20
Anzhi,6819,11,3,5,12,15,40,-25,14
Loko Moscow,6820,1,11,6,3,30,13,17,39
Spart Moscow,6820,2,11,5,4,39,26,13,38
CSKA Moscow,6820,3,11,3,6,27,20,7,36
Zenit,6820,4,8,8,4,23,15,8,32
Krasnodar,6820,5,8,6,6,29,26,3,30
Terek Grozny,6820,6,8,6,6,22,23,-1,30
FK Rubin,6820,7,5,7,8,23,19,4,22
Din Moscow,6820,8,5,7,8,19,25,-6,22
Rostov,6820,9,4,6,10,10,19,-9,18
Amkar,6820,10,4,5,11,9,23,-14,17
Anzhi,6820,11,3,5,12,17,39,-22,14
Loko Moscow,6821,1,13,5,2,33,12,21,44
Spart Moscow,6821,2,10,6,4,40,27,13,36
CSKA Moscow,6821,3,10,3,7,26,20,6,33
Zenit,6821,4,8,8,4,24,16,8,32
Krasnodar,6821,5,8,5,7,28,27,1,29
Terek Grozny,6821,6,8,5,7,23,23,0,29
Din Moscow,6821,7,6,6,8,19,23,-4,24
FK Rubin,6821,8,5,6,9,22,20,2,21
Rostov,6821,9,4,7,9,11,18,-7,19
Amkar,6821,10,5,4,11,11,26,-15,19
Anzhi,6821,11,3,5,12,15,40,-25,14
Loko Moscow,6822,1,12,6,2,31,11,20,42
CSKA Moscow,6822,2,11,3,6,32,21,11,36
Zenit,6822,3,8,8,4,24,16,8,32
Krasnodar,6822,4,9,5,6,29,24,5,32
Terek Grozny,6822,5,9,5,6,24,24,0,32
Spart Moscow,6822,6,8,5,7,33,30,3,29
Din Moscow,6822,7,7,6,7,22,21,1,27
Rostov,6822,8,5,6,9,11,17,-6,21
FK Rubin,6822,9,5,5,10,21,23,-2,20
Amkar,6822,10,5,4,11,12,23,-11,19
Anzhi,6822,11,2,5,13,17,46,-29,11
Loko Moscow,6823,1,13,5,2,34,12,22,44
Spart Moscow,6823,2,10,6,4,37,26,11,36
CSKA Moscow,6823,3,10,4,6,28,21,7,34
Krasnodar,6823,4,9,4,7,30,27,3,31
Zenit,6823,5,7,9,4,24,19,5,30
Terek Grozny,6823,6,8,5,7,21,24,-3,29
Din Moscow,6823,7,6,6,8,19,23,-4,24
FK Rubin,6823,8,5,5,10,23,21,2,20
Rostov,6823,9,4,7,9,10,17,-7,19
Amkar,6823,10,5,4,11,12,25,-13,19
Anzhi,6823,11,3,5,12,15,38,-23,14
Loko Moscow,6824,1,12,5,3,31,13,18,41
CSKA Moscow,6824,2,11,3,6,26,19,7,36
Zenit,6824,3,8,8,4,23,14,9,32
Spart Moscow,6824,4,9,5,6,38,31,7,32
Krasnodar,6824,5,9,4,7,29,27,2,31
FK Rubin,6824,6,7,5,8,24,17,7,26
Terek Grozny,6824,7,7,5,8,20,25,-5,26
Amkar,6824,8,6,4,10,14,24,-10,22
Rostov,6824,9,5,6,9,12,17,-5,21
Din Moscow,6824,10,5,6,9,17,25,-8,21
Anzhi,6824,11,3,5,12,16,38,-22,14
Loko Moscow,6825,1,13,5,2,36,12,24,44
CSKA Moscow,6825,2,10,4,6,25,19,6,34
Zenit,6825,3,8,8,4,23,16,7,32
Spart Moscow,6825,4,8,7,5,37,30,7,31
Krasnodar,6825,5,8,5,7,28,28,0,29
Terek Grozny,6825,6,7,5,8,20,25,-5,26
Din Moscow,6825,7,6,7,7,19,22,-3,25
Amkar,6825,8,6,4,10,13,24,-11,22
FK Rubin,6825,9,5,6,9,21,18,3,21
Rostov,6825,10,4,7,9,11,18,-7,19
Anzhi,6825,11,3,6,11,16,37,-21,15
Loko Moscow,6826,1,13,5,2,34,12,22,44
Spart Moscow,6826,2,11,5,4,36,25,11,38
CSKA Moscow,6826,3,10,4,6,26,19,7,34
Krasnodar,6826,4,9,4,7,30,27,3,31
Zenit,6826,5,7,9,4,21,15,6,30
Terek Grozny,6826,6,8,5,7,21,24,-3,29
FK Rubin,6826,7,6,5,9,24,19,5,23
Din Moscow,6826,8,5,6,9,17,25,-8,21
Rostov,6826,9,4,6,10,10,18,-8,18
Anzhi,6826,10,4,5,11,18,38,-20,17
Amkar,6826,11,4,4,12,9,24,-15,16
Loko Moscow,6827,1,12,5,3,31,14,17,41
CSKA Moscow,6827,2,12,3,5,27,17,10,39
Spart Moscow,6827,3,11,5,4,39,26,13,38
Krasnodar,6827,4,9,5,6,30,25,5,32
Terek Grozny,6827,5,9,5,6,23,22,1,32
Zenit,6827,6,7,8,5,21,15,6,29
Din Moscow,6827,7,6,6,8,19,23,-4,24
FK Rubin,6827,8,5,6,9,21,19,2,21
Rostov,6827,9,4,6,10,10,19,-9,18
Amkar,6827,10,4,4,12,10,26,-16,16
Anzhi,6827,11,2,5,13,14,39,-25,11
Loko Moscow,6828,1,13,5,2,34,12,22,44
CSKA Moscow,6828,2,12,3,5,30,18,12,39
Spart Moscow,6828,3,11,5,4,43,30,13,38
Terek Grozny,6828,4,8,6,6,23,24,-1,30
Zenit,6828,5,7,8,5,21,17,4,29
Krasnodar,6828,6,8,4,8,29,32,-3,28
FK Rubin,6828,7,7,5,8,27,18,9,26
