team,n,rank,w,d,l,gf,ga,gd,pts
Adelaide Utd,7652,5,11,6,11,37,40,-3,39
Brisbane,7652,6,10,5,13,33,42,-9,35
Western Sydn,7652,7,8,9,10,38,47,-9,33
Perth Glory,7652,8,10,2,15,37,50,-13,32
Wellington P,7652,9,5,6,16,31,55,-24,21
CC Mariners,7652,10,4,8,15,28,49,-21,20
Sydney FC,7653,1,20,5,3,66,24,42,65
N'castle Jet,7653,2,15,6,7,59,39,20,51
Melbourne C,7653,3,14,5,10,45,35,10,47
Melbourne V,7653,4,13,6,10,47,40,7,45
Adelaide Utd,7653,5,11,6,11,37,40,-3,39
Brisbane,7653,6,10,5,13,33,42,-9,35
Western Sydn,7653,7,8,9,10,38,47,-9,33
Perth Glory,7653,8,10,2,15,37,50,-13,32
Wellington P,7653,9,5,6,16,31,55,-24,21
CC Mariners,7653,10,4,8,15,28,49,-21,20
Sydney FC,7654,1,20,5,3,65,23,42,65
N'castle Jet,7654,2,15,5,8,58,40,18,50
Melbourne C,7654,3,15,4,10,46,34,12,49
Melbourne V,7654,4,13,6,10,46,39,7,45
Adelaide Utd,7654,5,11,6,11,37,40,-3,39
Brisbane,7654,6,10,5,13,33,42,-9,35
Western Sydn,7654,7,8,9,10,38,47,-9,33
Perth Glory,7654,8,10,2,15,37,50,-13,32
Wellington P,7654,9,5,6,16,31,55,-24,21
CC Mariners,7654,10,4,8,15,28,49,-21,20
Sydney FC,7655,1,20,4,4,65,24,41,64
N'castle Jet,7655,2,16,5,7,61,37,24,53
Melbourne V,7655,3,14,5,10,47,39,8,47
Melbourne C,7655,4,14,4,11,43,37,6,46
Adelaide Utd,7655,5,11,6,11,37,40,-3,39
Brisbane,7655,6,10,5,13,33,42,-9,35
Western Sydn,7655,7,8,9,10,38,47,-9,33
Perth Glory,7655,8,10,2,15,37,50,-13,32
Wellington P,7655,9,5,6,16,31,55,-24,21
CC Mariners,7655,10,4,8,15,28,49,-21,20
Sydney FC,7656,1,21,4,3,67,23,44,67
N'castle Jet,7656,2,16,5,7,62,38,24,53
Melbourne C,7656,3,14,4,11,44,38,6,46
Melbourne V,7656,4,13,5,11,46,41,5,44
Adelaide Utd,7656,5,11,6,11,37,40,-3,39
Brisbane,7656,6,10,5,13,33,42,-9,35
Western Sydn,7656,7,8,9,10,38,47,-9,33
Perth Glory,7656,8,10,2,15,37,50,-13,32
Wellington P,7656,9,5,6,16,31,55,-24,21
CC Mariners,7656,10,4,8,15,28,49,-21,20
Sydney FC,7657,1,20,4,4,65,25,40,64
N'castle Jet,7657,2,15,6,7,58,38,20,51
Melbourne C,7657,3,14,5,10,44,34,10,47
Melbourne V,7657,4,14,5,10,48,39,9,47
Adelaide Utd,7657,5,11,6,11,37,40,-3,39
Brisbane,7657,6,10,5,13,33,42,-9,35
Western Sydn,7657,7,8,9,10,38,47,-9,33
Perth Glory,7657,8,10,2,15,37,50,-13,32
Wellington P,7657,9,5,6,16,31,55,-24,21
CC Mariners,7657,10,4,8,15,28,49,-21,20
Sydney FC,7658,1,21,4,3,67,22,45,67
N'castle Jet,7658,2,16,5,7,61,37,24,53
Melbourne C,7658,3,14,4,11,43,37,6,46
Melbourne V,7658,4,13,5,11,45,41,4,44
Adelaide Utd,7658,5,11,6,11,37,40,-3,39
Brisbane,7658,6,10,5,13,33,42,-9,35
Western Sydn,7658,7,8,9,10,38,47,-9,33
Perth Glory,7658,8,10,2,15,37,50,-13,32
Wellington P,7658,9,5,6,16,31,55,-24,21
CC Mariners,7658,10,4,8,15,28,49,-21,20
Sydney FC,7659,1,21,4,3,66,22,44,67
N'castle Jet,7659,2,15,5,8,58,39,19,50
Melbourne C,7659,3,15,4,10,45,34,11,49
Melbourne V,7659,4,13,5,11,45,40,5,44
Adelaide Utd,7659,5,11,6,11,37,40,-3,39
Brisbane,7659,6,10,5,13,33,42,-9,35
Western Sydn,7659,7,8,9,10,38,47,-9,33
Perth Glory,7659,8,10,2,15,37,50,-13,32
Wellington P,7659,9,5,6,16,31,55,-24,21
CC Mariners,7659,10,4,8,15,28,49,-21,20
Sydney FC,7660,1,21,4,3,65,22,43,67
N'castle Jet,7660,2,16,5,7,59,37,22,53
Melbourne C,7660,3,14,4,11,43,35,8,46
Melbourne V,7660,4,13,5,11,45,39,6,44
Adelaide Utd,7660,5,11,6,11,37,40,-3,39
Brisbane,7660,6,10,5,13,33,42,-9,35
Western Sydn,7660,7,8,9,10,38,47,-9,33
Perth Glory,7660,8,10,2,15,37,50,-13,32
Wellington P,7660,9,5,6,16,31,55,-24,21
CC Mariners,7660,10,4,8,15,28,49,-21,20
Sydney FC,7661,1,21,4,3,67,23,44,67
N'castle Jet,7661,2,16,5,7,59,37,22,53
Melbourne C,7661,3,14,4,11,43,35,8,46
Melbourne V,7661,4,13,5,11,46,41,5,44
Adelaide Utd,7661,5,11,6,11,37,40,-3,39
Brisbane,7661,6,10,5,13,33,42,-9,35
Western Sydn,7661,7,8,9,10,38,47,-9,33
Perth Glory,7661,8,10,2,15,37,50,-13,32
Wellington P,7661,9,5,6,16,31,55,-24,21
CC Mariners,7661,10,4,8,15,28,49,-21,20
Sydney FC,7662,1,21,4,3,66,22,44,67
N'castle Jet,7662,2,15,6,7,59,39,20,51
Melbourne C,7662,3,14,5,10,45,35,10,47
Melbourne V,7662,4,13,5,11,45,40,5,44
Adelaide Utd,7662,5,11,6,11,37,40,-3,39
Brisbane,7662,6,10,5,13,33,42,-9,35
Western Sydn,7662,7,8,9,10,38,47,-9,33
Perth Glory,7662,8,10,2,15,37,50,-13,32
Wellington P,7662,9,5,6,16,31,55,-24,21
CC Mariners,7662,10,4,8,15,28,49,-21,20
Sydney FC,7663,1,20,5,3,65,23,42,65
N'castle Jet,7663,2,15,6,7,58,38,20,51
Melbourne C,7663,3,14,5,10,44,34,10,47
Melbourne V,7663,4,13,6,10,46,39,7,45
Adelaide Utd,7663,5,11,6,11,37,40,-3,39
Brisbane,7663,6,10,5,13,33,42,-9,35
Western Sydn,7663,7,8,9,10,38,47,-9,33
Perth Glory,7663,8,10,2,15,37,50,-13,32
Wellington P,7663,9,5,6,16,31,55,-24,21
CC Mariners,7663,10,4,8,15,28,49,-21,20
Sydney FC,7664,1,21,4,3,66,23,43,67
N'castle Jet,7664,2,16,5,7,61,39,22,53
Melbourne C,7664,3,14,4,11,45,37,8,46
Melbourne V,7664,4,13,5,11,46,40,6,44
Adelaide Utd,7664,5,11,6,11,37,40,-3,39
Brisbane,7664,6,10,5,13,33,42,-9,35
Western Sydn,7664,7,8,9,10,38,47,-9,33
Perth Glory,7664,8,10,2,15,37,50,-13,32
Wellington P,7664,9,5,6,16,31,55,-24,21
CC Mariners,7664,10,4,8,15,28,49,-21,20
Sydney FC,7665,1,20,5,3,65,23,42,65
N'castle Jet,7665,2,15,6,7,60,40,20,51
Melbourne C,7665,3,14,5,10,46,36,10,47
Melbourne V,7665,4,13,6,10,46,39,7,45
Adelaide Utd,7665,5,11,6,11,37,40,-3,39
Brisbane,7665,6,10,5,13,33,42,-9,35
Western Sydn,7665,7,8,9,10,38,47,-9,33
Perth Glory,7665,8,10,2,15,37,50,-13,32
Wellington P,7665,9,5,6,16,31,55,-24,21
CC Mariners,7665,10,4,8,15,28,49,-21,20
Sydney FC,7666,1,20,5,3,65,23,42,65
N'castle Jet,7666,2,16,5,7,60,39,21,53
Melbourne C,7666,3,14,4,11,45,36,9,46
Melbourne V,7666,4,13,6,10,46,39,7,45
Adelaide Utd,7666,5,11,6,11,37,40,-3,39
Brisbane,7666,6,10,5,13,33,42,-9,35
Western Sydn,7666,7,8,9,10,38,47,-9,33
Perth Glory,7666,8,10,2,15,37,50,-13,32
Wellington P,7666,9,5,6,16,31,55,-24,21
CC Mariners,7666,10,4,8,15,28,49,-21,20
Sydney FC,7667,1,21,4,3,67,23,44,67
N'castle Jet,7667,2,15,6,7,58,38,20,51
Melbourne C,7667,3,14,5,10,44,34,10,47
Melbourne V,7667,4,13,5,11,46,41,5,44
Adelaide Utd,7667,5,11,6,11,37,40,-3,39
Brisbane,7667,6,10,5,13,33,42,-9,35
Western Sydn,7667,7,8,9,10,38,47,-9,33
Perth Glory,7667,8,10,2,15,37,50,-13,32
Wellington P,7667,9,5,6,16,31,55,-24,21
CC Mariners,7667,10,4,8,15,28,49,-21,20
Sydney FC,7668,1,21,4,3,66,22,44,67
N'castle Jet,7668,2,16,5,7,61,38,23,53
Melbourne C,7668,3,14,4,11,44,37,7,46
Melbourne V,7668,4,13,5,11,45,40,5,44
Adelaide Utd,7668,5,11,6,11,37,40,-3,39
Brisbane,7668,6,10,5,13,33,42,-9,35
Western Sydn,7668,7,8,9,10,38,47,-9,33
Perth Glory,7668,8,10,2,15,37,50,-13,32
Wellington P,7668,9,5,6,16,31,55,-24,21
CC Mariners,7668,10,4,8,15,28,49,-21,20
Sydney FC,7669,1,20,4,4,65,24,41,64
N'castle Jet,7669,2,16,5,7,59,37,22,53
Melbourne V,7669,3,14,5,10,47,39,8,47
Melbourne C,7669,4,14,4,11,43,35,8,46
Adelaide Utd,7669,5,11,6,11,37,40,-3,39
Brisbane,7669,6,10,5,13,33,42,-9,35
Western Sydn,7669,7,8,9,10,38,47,-9,33
Perth Glory,7669,8,10,2,15,37,50,-13,32
Wellington P,7669,9,5,6,16,31,55,-24,21
CC Mariners,7669,10,4,8,15,28,49,-21,20
Sydney FC,7670,1,20,5,3,66,24,42,65
N'castle Jet,7670,2,16,5,7,62,41,21,53
Melbourne C,7670,3,14,4,11,47,38,9,46
Melbourne V,7670,4,13,6,10,47,40,7,45
Adelaide Utd,7670,5,11,6,11,37,40,-3,39
Brisbane,7670,6,10,5,13,33,42,-9,35
Western Sydn,7670,7,8,9,10,38,47,-9,33
Perth Glory,7670,8,10,2,15,37,50,-13,32
Wellington P,7670,9,5,6,16,31,55,-24,21
CC Mariners,7670,10,4,8,15,28,49,-21,20
Sydney FC,7671,1,20,5,3,66,24,42,65
N'castle Jet,7671,2,16,5,7,60,37,23,53
Melbourne C,7671,3,14,4,11,43,36,7,46
Melbourne V,7671,4,13,6,10,47,40,7,45
Adelaide Utd,7671,5,11,6,11,37,40,-3,39
Brisbane,7671,6,10,5,13,33,42,-9,35
Western Sydn,7671,7,8,9,10,38,47,-9,33
Perth Glory,7671,8,10,2,15,37,50,-13,32
Wellington P,7671,9,5,6,16,31,55,-24,21
CC Mariners,7671,10,4,8,15,28,49,-21,20
Sydney FC,7672,1,20,5,3,65,23,42,65
N'castle Jet,7672,2,15,5,8,58,39,19,50
Melbourne C,7672,3,15,4,10,45,34,11,49
Melbourne V,7672,4,13,6,10,46,39,7,45
Adelaide Utd,7672,5,11,6,11,37,40,-3,39
Brisbane,7672,6,10,5,13,33,42,-9,35
Western Sydn,7672,7,8,9,10,38,47,-9,33
Perth Glory,7672,8,10,2,15,37,50,-13,32
Wellington P,7672,9,5,6,16,31,55,-24,21
CC Mariners,7672,10,4,8,15,28,49,-21,20
Sydney FC,7673,1,20,5,3,64,22,42,65
N'castle Jet,7673,2,15,6,7,60,40,20,51
Melbourne C,7673,3,14,5,10,46,36,10,47
Melbourne V,7673,4,13,6,10,45,38,7,45
Adelaide Utd,7673,5,11,6,11,37,40,-3,39
Brisbane,7673,6,10,5,13,33,42,-9,35
Western Sydn,7673,7,8,9,10,38,47,-9,33
Perth Glory,7673,8,10,2,15,37,50,-13,32
Wellington P,7673,9,5,6,16,31,55,-24,21
CC Mariners,7673,10,4,8,15,28,49,-21,20
Sydney FC,7674,1,21,4,3,66,23,43,67
N'castle Jet,7674,2,16,5,7,59,37,22,53
Melbourne C,7674,3,14,4,11,43,35,8,46
Melbourne V,7674,4,13,5,11,46,40,6,44
Adelaide Utd,7674,5,11,6,11,37,40,-3,39
Brisbane,7674,6,10,5,13,33,42,-9,35
Western Sydn,7674,7,8,9,10,38,47,-9,33
Perth Glory,7674,8,10,2,15,37,50,-13,32
Wellington P,7674,9,5,6,16,31,55,-24,21
CC Mariners,7674,10,4,8,15,28,49,-21,20
Sydney FC,7675,1,20,4,4,65,25,40,64
N'castle Jet,7675,2,16,5,7,60,38,22,53
Melbourne V,7675,3,14,5,10,48,39,9,47
Melbourne C,7675,4,14,4,11,44,36,8,46
Adelaide Utd,7675,5,11,6,11,37,40,-3,39
Brisbane,7675,6,10,5,13,33,42,-9,35
Western Sydn,7675,7,8,9,10,38,47,-9,33
Perth Glory,7675,8,10,2,15,37,50,-13,32
Wellington P,7675,9,5,6,16,31,55,-24,21
CC Mariners,7675,10,4,8,15,28,49,-21,20
Sydney FC,7676,1,21,4,3,66,22,44,67
N'castle Jet,7676,2,15,5,8,58,42,16,50
Melbourne C,7676,3,15,4,10,48,34,14,49
Melbourne V,7676,4,13,5,11,45,40,5,44
Adelaide Utd,7676,5,11,6,11,37,40,-3,39
Brisbane,7676,6,10,5,13,33,42,-9,35
Western Sydn,7676,7,8,9,10,38,47,-9,33
Perth Glory,7676,8,10,2,15,37,50,-13,32
Wellington P,7676,9,5,6,16,31,55,-24,21
CC Mariners,7676,10,4,8,15,28,49,-21,20
Sydney FC,7677,1,21,4,3,66,22,44,67
N'castle Jet,7677,2,15,5,8,57,38,19,50
Melbourne C,7677,3,15,4,10,44,33,11,49
Melbourne V,7677,4,13,5,11,45,40,5,44
Adelaide Utd,7677,5,11,6,11,37,40,-3,39
Brisbane,7677,6,10,5,13,33,42,-9,35
Western Sydn,7677,7,8,9,10,38,47,-9,33
Perth Glory,7677,8,10,2,15,37,50,-13,32
Wellington P,7677,9,5,6,16,31,55,-24,21
CC Mariners,7677,10,4,8,15,28,49,-21,20
Sydney FC,7678,1,21,4,3,65,22,43,67
N'castle Jet,7678,2,16,5,7,59,37,22,53
Melbourne C,7678,3,14,4,11,43,35,8,46
Melbourne V,7678,4,13,5,11,45,39,6,44
Adelaide Utd,7678,5,11,6,11,37,40,-3,39
Brisbane,7678,6,10,5,13,33,42,-9,35
Western Sydn,7678,7,8,9,10,38,47,-9,33
Perth Glory,7678,8,10,2,15,37,50,-13,32
Wellington P,7678,9,5,6,16,31,55,-24,21
CC Mariners,7678,10,4,8,15,28,49,-21,20
Sydney FC,7679,1,20,4,4,65,25,40,64
N'castle Jet,7679,2,15,5,8,57,38,19,50
Melbourne C,7679,3,15,4,10,44,33,11,49
Melbourne V,7679,4,14,5,10,48,39,9,47
Adelaide Utd,7679,5,11,6,11,37,40,-3,39
Brisbane,7679,6,10,5,13,33,42,-9,35
Western Sydn,7679,7,8,9,10,38,47,-9,33
Perth Glory,7679,8,10,2,15,37,50,-13,32
Wellington P,7679,9,5,6,16,31,55,-24,21
CC Mariners,7679,10,4,8,15,28,49,-21,20
Sydney FC,7680,1,21,4,3,67,24,43,67
N'castle Jet,7680,2,16,5,7,61,37,24,53
Melbourne C,7680,3,14,4,11,43,37,6,46
Melbourne V,7680,4,13,5,11,47,41,6,44
Adelaide Utd,7680,5,11,6,11,37,40,-3,39
Brisbane,7680,6,10,5,13,33,42,-9,35
Western Sydn,7680,7,8,9,10,38,47,-9,33
Perth Glory,7680,8,10,2,15,37,50,-13,32
Wellington P,7680,9,5,6,16,31,55,-24,21
CC Mariners,7680,10,4,8,15,28,49,-21,20
Sydney FC,7681,1,21,4,3,71,23,48,67
N'castle Jet,7681,2,15,6,7,59,39,20,51
Melbourne C,7681,3,14,5,10,45,35,10,47
Melbourne V,7681,4,13,5,11,46,45,1,44
Adelaide Utd,7681,5,11,6,11,37,40,-3,39
Brisbane,7681,6,10,5,13,33,42,-9,35
Western Sydn,7681,7,8,9,10,38,47,-9,33
Perth Glory,7681,8,10,2,15,37,50,-13,32
Wellington P,7681,9,5,6,16,31,55,-24,21
CC Mariners,7681,10,4,8,15,28,49,-21,20
Sydney FC,7682,1,20,4,4,64,23,41,64
N'castle Jet,7682,2,16,5,7,58,37,21,53
Melbourne V,7682,3,14,5,10,46,38,8,47
Melbourne C,7682,4,14,4,11,43,34,9,46
Adelaide Utd,7682,5,11,6,11,37,40,-3,39
Brisbane,7682,6,10,5,13,33,42,-9,35
Western Sydn,7682,7,8,9,10,38,47,-9,33
Perth Glory,7682,8,10,2,15,37,50,-13,32
Wellington P,7682,9,5,6,16,31,55,-24,21
CC Mariners,7682,10,4,8,15,28,49,-21,20
Sydney FC,7683,1,21,4,3,67,23,44,67
N'castle Jet,7683,2,16,5,7,62,39,23,53
Melbourne C,7683,3,14,4,11,45,38,7,46
Melbourne V,7683,4,13,5,11,46,41,5,44
Adelaide Utd,7683,5,11,6,11,37,40,-3,39
Brisbane,7683,6,10,5,13,33,42,-9,35
Western Sydn,7683,7,8,9,10,38,47,-9,33
Perth Glory,7683,8,10,2,15,37,50,-13,32
Wellington P,7683,9,5,6,16,31,55,-24,21
CC Mariners,7683,10,4,8,15,28,49,-21,20
Sydney FC,7684,1,21,4,3,68,24,44,67
N'castle Jet,7684,2,15,6,7,58,38,20,51
Melbourne C,7684,3,14,5,10,44,34,10,47
Melbourne V,7684,4,13,5,11,47,42,5,44
Adelaide Utd,7684,5,11,6,11,37,40,-3,39
Brisbane,7684,6,10,5,13,33,42,-9,35
Western Sydn,7684,7,8,9,10,38,47,-9,33
Perth Glory,7684,8,10,2,15,37,50,-13,32
Wellington P,7684,9,5,6,16,31,55,-24,21
CC Mariners,7684,10,4,8,15,28,49,-21,20
Sydney FC,7685,1,21,4,3,67,22,45,67
N'castle Jet,7685,2,16,5,7,59,38,21,53
Melbourne C,7685,3,14,4,11,44,35,9,46
Melbourne V,7685,4,13,5,11,45,41,4,44
Adelaide Utd,7685,5,11,6,11,37,40,-3,39
Brisbane,7685,6,10,5,13,33,42,-9,35
Western Sydn,7685,7,8,9,10,38,47,-9,33
Perth Glory,7685,8,10,2,15,37,50,-13,32
Wellington P,7685,9,5,6,16,31,55,-24,21
CC Mariners,7685,10,4,8,15,28,49,-21,20
Sydney FC,7686,1,21,4,3,66,23,43,67
N'castle Jet,7686,2,16,5,7,60,39,21,53
Melbourne C,7686,3,14,4,11,45,36,9,46
Melbourne V,7686,4,13,5,11,46,40,6,44
Adelaide Utd,7686,5,11,6,11,37,40,-3,39
Brisbane,7686,6,10,5,13,33,42,-9,35
Western Sydn,7686,7,8,9,10,38,47,-9,33
Perth Glory,7686,8,10,2,15,37,50,-13,32
Wellington P,7686,9,5,6,16,31,55,-24,21
CC Mariners,7686,10,4,8,15,28,49,-21,20
Sydney FC,7687,1,21,4,3,66,23,43,67
N'castle Jet,7687,2,16,5,7,60,38,22,53
Melbourne C,7687,3,14,4,11,44,36,8,46
Melbourne V,7687,4,13,5,11,46,40,6,44
Adelaide Utd,7687,5,11,6,11,37,40,-3,39
Brisbane,7687,6,10,5,13,33,42,-9,35
Western Sydn,7687,7,8,9,10,38,47,-9,33
Perth Glory,7687,8,10,2,15,37,50,-13,32
Wellington P,7687,9,5,6,16,31,55,-24,21
CC Mariners,7687,10,4,8,15,28,49,-21,20
Sydney FC,7688,1,21,4,3,67,22,45,67
N'castle Jet,7688,2,15,6,7,58,38,20,51
Melbourne C,7688,3,14,5,10,44,34,10,47
Melbourne V,7688,4,13,5,11,45,41,4,44
Adelaide Utd,7688,5,11,6,11,37,40,-3,39
Brisbane,7688,6,10,5,13,33,42,-9,35
Western Sydn,7688,7,8,9,10,38,47,-9,33
Perth Glory,7688,8,10,2,15,37,50,-13,32
Wellington P,7688,9,5,6,16,31,55,-24,21
CC Mariners,7688,10,4,8,15,28,49,-21,20
Sydney FC,7689,1,21,4,3,66,22,44,67
N'castle Jet,7689,2,15,6,7,59,39,20,51
Melbourne C,7689,3,14,5,10,45,35,10,47
Melbourne V,7689,4,13,5,11,45,40,5,44
Adelaide Utd,7689,5,11,6,11,37,40,-3,39
Brisbane,7689,6,10,5,13,33,42,-9,35
Western Sydn,7689,7,8,9,10,38,47,-9,33
Perth Glory,7689,8,10,2,15,37,50,-13,32
Wellington P,7689,9,5,6,16,31,55,-24,21
CC Mariners,7689,10,4,8,15,28,49,-21,20
Sydney FC,7690,1,20,5,3,64,22,42,65
N'castle Jet,7690,2,16,5,7,59,38,21,53
Melbourne C,7690,3,14,4,11,44,35,9,46
Melbourne V,7690,4,13,6,10,45,38,7,45
Adelaide Utd,7690,5,11,6,11,37,40,-3,39
Brisbane,7690,6,10,5,13,33,42,-9,35
Western Sydn,7690,7,8,9,10,38,47,-9,33
Perth Glory,7690,8,10,2,15,37,50,-13,32
Wellington P,7690,9,5,6,16,31,55,-24,21
CC Mariners,7690,10,4,8,15,28,49,-21,20
Sydney FC,7691,1,20,5,3,65,23,42,65
N'castle Jet,7691,2,16,5,7,60,39,21,53
Melbourne C,7691,3,14,4,11,45,36,9,46
Melbourne V,7691,4,13,6,10,46,39,7,45
Adelaide Utd,7691,5,11,6,11,37,40,-3,39
Brisbane,7691,6,10,5,13,33,42,-9,35
Western Sydn,7691,7,8,9,10,38,47,-9,33
Perth Glory,7691,8,10,2,15,37,50,-13,32
Wellington P,7691,9,5,6,16,31,55,-24,21
CC Mariners,7691,10,4,8,15,28,49,-21,20
Sydney FC,7692,1,21,4,3,66,23,43,67
N'castle Jet,7692,2,16,5,7,59,38,21,53
Melbourne C,7692,3,14,4,11,44,35,9,46
Melbourne V,7692,4,13,5,11,46,40,6,44
Adelaide Utd,7692,5,11,6,11,37,40,-3,39
Brisbane,7692,6,10,5,13,33,42,-9,35
Western Sydn,7692,7,8,9,10,38,47,-9,33
Perth Glory,7692,8,10,2,15,37,50,-13,32
Wellington P,7692,9,5,6,16,31,55,-24,21
CC Mariners,7692,10,4,8,15,28,49,-21,20
Sydney FC,7693,1,20,5,3,64,22,42,65
N'castle Jet,7693,2,16,5,7,60,39,21,53
Melbourne C,7693,3,14,4,11,45,36,9,46
Melbourne V,7693,4,13,6,10,45,38,7,45
Adelaide Utd,7693,5,11,6,11,37,40,-3,39
Brisbane,7693,6,10,5,13,33,42,-9,35
Western Sydn,7693,7,8,9,10,38,47,-9,33
Perth Glory,7693,8,10,2,15,37,50,-13,32
Wellington P,7693,9,5,6,16,31,55,-24,21
CC Mariners,7693,10,4,8,15,28,49,-21,20
Sydney FC,7694,1,21,4,3,66,22,44,67
N'castle Jet,7694,2,16,5,7,59,38,21,53
Melbourne C,7694,3,14,4,11,44,35,9,46
Melbourne V,7694,4,13,5,11,45,40,5,44
Adelaide Utd,7694,5,11,6,11,37,40,-3,39
Brisbane,7694,6,10,5,13,33,42,-9,35
Western Sydn,7694,7,8,9,10,38,47,-9,33
Perth Glory,7694,8,10,2,15,37,50,-13,32
Wellington P,7694,9,5,6,16,31,55,-24,21
CC Mariners,7694,10,4,8,15,28,49,-21,20
Sydney FC,7695,1,21,4,3,67,23,44,67
N'castle Jet,7695,2,15,6,7,57,37,20,51
Melbourne C,7695,3,14,5,10,43,33,10,47
Melbourne V,7695,4,13,5,11,46,41,5,44
Adelaide Utd,7695,5,11,6,11,37,40,-3,39
Brisbane,7695,6,10,5,13,33,42,-9,35
Western Sydn,7695,7,8,9,10,38,47,-9,33
Perth Glory,7695,8,10,2,15,37,50,-13,32
Wellington P,7695,9,5,6,16,31,55,-24,21
CC Mariners,7695,10,4,8,15,28,49,-21,20
Sydney FC,7696,1,20,4,4,66,26,40,64
N'castle Jet,7696,2,15,5,8,57,39,18,50
Melbourne C,7696,3,15,4,10,45,33,12,49
Melbourne V,7696,4,14,5,10,49,40,9,47
Adelaide Utd,7696,5,11,6,11,37,40,-3,39
Brisbane,7696,6,10,5,13,33,42,-9,35
Western Sydn,7696,7,8,9,10,38,47,-9,33
Perth Glory,7696,8,10,2,15,37,50,-13,32
Wellington P,7696,9,5,6,16,31,55,-24,21
CC Mariners,7696,10,4,8,15,28,49,-21,20
Sydney FC,7697,1,21,4,3,67,23,44,67
N'castle Jet,7697,2,16,5,7,62,40,22,53
Melbourne C,7697,3,14,4,11,46,38,8,46
Melbourne V,7697,4,13,5,11,46,41,5,44
Adelaide Utd,7697,5,11,6,11,37,40,-3,39
Brisbane,7697,6,10,5,13,33,42,-9,35
Western Sydn,7697,7,8,9,10,38,47,-9,33
Perth Glory,7697,8,10,2,15,37,50,-13,32
Wellington P,7697,9,5,6,16,31,55,-24,21
CC Mariners,7697,10,4,8,15,28,49,-21,20
Sydney FC,7698,1,21,4,3,66,22,44,67
N'castle Jet,7698,2,16,5,7,60,38,22,53
Melbourne C,7698,3,14,4,11,44,36,8,46
Melbourne V,7698,4,13,5,11,45,40,5,44
Adelaide Utd,7698,5,11,6,11,37,40,-3,39
Brisbane,7698,6,10,5,13,33,42,-9,35
Western Sydn,7698,7,8,9,10,38,47,-9,33
Perth Glory,7698,8,10,2,15,37,50,-13,32
Wellington P,7698,9,5,6,16,31,55,-24,21
CC Mariners,7698,10,4,8,15,28,49,-21,20
Sydney FC,7699,1,20,4,4,65,24,41,64
N'castle Jet,7699,2,16,5,7,58,37,21,53
Melbourne V,7699,3,14,5,10,47,39,8,47
Melbourne C,7699,4,14,4,11,43,34,9,46
Adelaide Utd,7699,5,11,6,11,37,40,-3,39
Brisbane,7699,6,10,5,13,33,42,-9,35
Western Sydn,7699,7,8,9,10,38,47,-9,33
Perth Glory,7699,8,10,2,15,37,50,-13,32
Wellington P,7699,9,5,6,16,31,55,-24,21
CC Mariners,7699,10,4,8,15,28,49,-21,20
Sydney FC,7700,1,21,4,3,67,23,44,67
N'castle Jet,7700,2,15,5,8,57,38,19,50
Melbourne C,7700,3,15,4,10,44,33,11,49
Melbourne V,7700,4,13,5,11,46,41,5,44
Adelaide Utd,7700,5,11,6,11,37,40,-3,39
Brisbane,7700,6,10,5,13,33,42,-9,35
Western Sydn,7700,7,8,9,10,38,47,-9,33
Perth Glory,7700,8,10,2,15,37,50,-13,32
Wellington P,7700,9,5,6,16,31,55,-24,21
CC Mariners,7700,10,4,8,15,28,49,-21,20
Sydney FC,7701,1,21,4,3,69,24,45,67
N'castle Jet,7701,2,15,5,8,57,38,19,50
Melbourne C,7701,3,15,4,10,44,33,11,49
Melbourne V,7701,4,13,5,11,47,43,4,44
Adelaide Utd,7701,5,11,6,11,37,40,-3,39
Brisbane,7701,6,10,5,13,33,42,-9,35
Western Sydn,7701,7,8,9,10,38,47,-9,33
Perth Glory,7701,8,10,2,15,37,50,-13,32
Wellington P,7701,9,5,6,16,31,55,-24,21
CC Mariners,7701,10,4,8,15,28,49,-21,20
Sydney FC,7702,1,20,4,4,65,24,41,64
N'castle Jet,7702,2,15,5,8,57,38,19,50
Melbourne C,7702,3,15,4,10,44,33,11,49
Melbourne V,7702,4,14,5,10,47,39,8,47
Adelaide Utd,7702,5,11,6,11,37,40,-3,39
Brisbane,7702,6,10,5,13,33,42,-9,35
Western Sydn,7702,7,8,9,10,38,47,-9,33
Perth Glory,7702,8,10,2,15,37,50,-13,32
Wellington P,7702,9,5,6,16,31,55,-24,21
CC Mariners,7702,10,4,8,15,28,49,-21,20
Sydney FC,7703,1,20,5,3,64,22,42,65
N'castle Jet,7703,2,16,5,7,60,38,22,53
Melbourne C,7703,3,14,4,11,44,36,8,46
Melbourne V,7703,4,13,6,10,45,38,7,45
Adelaide Utd,7703,5,11,6,11,37,40,-3,39
Brisbane,7703,6,10,5,13,33,42,-9,35
Western Sydn,7703,7,8,9,10,38,47,-9,33
Perth Glory,7703,8,10,2,15,37,50,-13,32
Wellington P,7703,9,5,6,16,31,55,-24,21
CC Mariners,7703,10,4,8,15,28,49,-21,20
Sydney FC,7704,1,21,4,3,69,23,46,67
N'castle Jet,7704,2,16,5,7,58,37,21,53
Melbourne C,7704,3,14,4,11,43,34,9,46
Melbourne V,7704,4,13,5,11,46,43,3,44
Adelaide Utd,7704,5,11,6,11,37,40,-3,39
Brisbane,7704,6,10,5,13,33,42,-9,35
Western Sydn,7704,7,8,9,10,38,47,-9,33
